gene	gene_module	membership_score	gene	gene_name	common_name	og	pfam	gene_list
Nvec_vc1.1_XM_032381984.2	turquoise	0.939	Nvec_vc1.1_XM_032381984.2				7tm_1	
Nvec_NVE18732	turquoise	0.939	Nvec_NVE18732					
Nvec_vc1.1_XM_001624477.3	turquoise	0.939	Nvec_vc1.1_XM_001624477.3				7tm_1	
Nvec_vc1.1_XM_001638629.3	turquoise	0.939	Nvec_vc1.1_XM_001638629.3	Chrm4			7tm_1	
Nvec_vc1.1_XM_032377018.2	turquoise	0.938	Nvec_vc1.1_XM_032377018.2				CBM_14/CBM_14	
Nvec_vc1.1_XM_048728947.1	turquoise	0.938	Nvec_vc1.1_XM_048728947.1				LRR_8/7tm_1	
Nvec_vc1.1_XM_032366999.2	turquoise	0.938	Nvec_vc1.1_XM_032366999.2				Kazal_2/SPARC_Ca_bdg	
Nvec_vc1.1_XM_001642036.3	turquoise	0.938	Nvec_vc1.1_XM_001642036.3				7tm_1	
Nvec_vc1.1_XM_048720657.1	turquoise	0.938	Nvec_vc1.1_XM_048720657.1					
Nvec_vc1.1_XM_032384014.2	turquoise	0.937	Nvec_vc1.1_XM_032384014.2				GDA1_CD39	
Nvec_NVE16581	turquoise	0.937	Nvec_NVE16581				Promethin	
Nvec_vc1.1_XM_048728940.1	turquoise	0.937	Nvec_vc1.1_XM_048728940.1					
Nvec_vc1.1_XM_048732880.1	turquoise	0.937	Nvec_vc1.1_XM_048732880.1	Vcam1			Ig_3/I-set/Ig_3/Ig_3/Ig_3/Ig_3/Ig_3/Ig_3	
Nvec_vc1.1_XM_048722706.1	turquoise	0.937	Nvec_vc1.1_XM_048722706.1	Adamts3/Adamts2/Adamts14			Pep_M12B_propep/VHL/Reprolysin/ADAM_CR_2/TSP_1/MAM/ADAM_spacer1/TSP1_ADAMTS/TSP1_ADAMTS/TSP1_ADAMTS/MAM	
Nvec_vc1.1_XM_032381769.2	turquoise	0.937	Nvec_vc1.1_XM_032381769.2				Phosphodiest	
Nvec_vc1.1_XM_048730594.1	turquoise	0.936	Nvec_vc1.1_XM_048730594.1	Capn3/Capn9/Capn11/Capn2/Capn8/Capn1			Peptidase_C2/Calpain_III	
Nvec_NVE20592	turquoise	0.936	Nvec_NVE20592					
Nvec_vc1.1_XM_032383485.2	turquoise	0.936	Nvec_vc1.1_XM_032383485.2				Neur_chan_LBD/Neur_chan_memb	
Nvec_NVE5428	turquoise	0.936	Nvec_NVE5428					
Nvec_vc1.1_XM_032366691.2	turquoise	0.936	Nvec_vc1.1_XM_032366691.2				Ras	
Nvec_vc1.1_XM_032379671.2	turquoise	0.936	Nvec_vc1.1_XM_032379671.2				PAN_1	
Nvec_vc1.1_XM_032380853.2	turquoise	0.935	Nvec_vc1.1_XM_032380853.2				Lectin_C	
Nvec_vc1.1_XM_032375167.2	turquoise	0.935	Nvec_vc1.1_XM_032375167.2				MORN	
Nvec_vc1.1_XM_032374852.2	turquoise	0.934	Nvec_vc1.1_XM_032374852.2				EGF/F5_F8_type_C/F5_F8_type_C	
Nvec_vc1.1_XM_001619925.3	turquoise	0.934	Nvec_vc1.1_XM_001619925.3				7tm_1	
Nvec_NVE11881	turquoise	0.934	Nvec_NVE11881					
Nvec_vc1.1_XM_048734556.1	turquoise	0.934	Nvec_vc1.1_XM_048734556.1				EGF/F5_F8_type_C	
Nvec_vc1.1_XM_032367439.2	turquoise	0.934	Nvec_vc1.1_XM_032367439.2				Astacin/TSP_1/TSP_1/TSP_1/TSP_1/TSP_1/TSP_1/TSP_1/TSP_1/TSP_1/TSP_1/TSP_1/TSP_1/TSP_1/TSP_1/CUB/CUB/Lectin_C	
Nvec_vc1.1_XM_032378797.2	turquoise	0.933	Nvec_vc1.1_XM_032378797.2				Neur_chan_LBD/Neur_chan_memb	
Nvec_vc1.1_XM_032372316.2	turquoise	0.933	Nvec_vc1.1_XM_032372316.2					
Nvec_vc1.1_XM_048724464.1	turquoise	0.933	Nvec_vc1.1_XM_048724464.1					
Nvec_vc1.1_XM_001628582.3	turquoise	0.933	Nvec_vc1.1_XM_001628582.3				F5_F8_type_C	
Nvec_vc1.1_XM_048722961.1	turquoise	0.933	Nvec_vc1.1_XM_048722961.1				cNMP_binding/cNMP_binding/Pkinase	
Nvec_vc1.1_XM_032381270.2	turquoise	0.932	Nvec_vc1.1_XM_032381270.2	Scrt2/Scrt1		zf-C2H2.HG7.4:SCRT1/SCRT2	zf-C2H2/zf-C2H2/zf-C2H2/zf-C2H2	tfs
Nvec_vc1.1_XM_048734513.1	turquoise	0.932	Nvec_vc1.1_XM_048734513.1				DUF4773	
Nvec_vc1.1_XM_048727179.1	turquoise	0.932	Nvec_vc1.1_XM_048727179.1				hEGF/EGF/F5_F8_type_C	
Nvec_vc1.1_XM_001626187.3	turquoise	0.931	Nvec_vc1.1_XM_001626187.3				Sulfatase/Sulfatase_C	
Nvec_vc1.1_XM_048726079.1	turquoise	0.931	Nvec_vc1.1_XM_048726079.1				Laminin_G_2	
Nvec_vc1.1_XM_048730093.1	turquoise	0.931	Nvec_vc1.1_XM_048730093.1				SNF	
Nvec_vc1.1_XM_048722926.1	turquoise	0.93	Nvec_vc1.1_XM_048722926.1					
Nvec_vc1.1_XM_032382459.2	turquoise	0.929	Nvec_vc1.1_XM_032382459.2					
Nvec_vc1.1_XM_032364676.2	turquoise	0.929	Nvec_vc1.1_XM_032364676.2					
Nvec_NVE7990	turquoise	0.929	Nvec_NVE7990					
Nvec_vc1.1_XM_048727523.1	turquoise	0.929	Nvec_vc1.1_XM_048727523.1				Astacin	
Nvec_vc1.1_XM_048725258.1	turquoise	0.928	Nvec_vc1.1_XM_048725258.1	Dlk2				
Nvec_vc1.1_XM_001625306.3	turquoise	0.928	Nvec_vc1.1_XM_001625306.3				Trypsin	
Nvec_vc1.1_XM_032385579.2	turquoise	0.928	Nvec_vc1.1_XM_032385579.2					
Nvec_vc1.1_XM_032376150.2	turquoise	0.927	Nvec_vc1.1_XM_032376150.2				PAN_1	
Nvec_vc1.1_XM_032375762.2	turquoise	0.927	Nvec_vc1.1_XM_032375762.2				CAP	
Nvec_vc1.1_XM_001626384.3	turquoise	0.926	Nvec_vc1.1_XM_001626384.3	Six1/		Homeodomains.HG3.31:SIX1/SIX2	SIX1_SD/Homeodomain	tfs
Nvec_vc1.1_XM_048732258.1	turquoise	0.926	Nvec_vc1.1_XM_048732258.1				Pep_M12B_propep/Reprolysin_5/ADAM_CR_2/TSP_1/TSP1_ADAMTS/TSP1_ADAMTS/TSP1_ADAMTS/TSP1_ADAMTS/TSP1_ADAMTS/TSP1_ADAMTS/TSP1_ADAMTS/TSP1_ADAMTS/TSP1_ADAMTS	
Nvec_vc1.1_XM_001628861.3	turquoise	0.926	Nvec_vc1.1_XM_001628861.3				7tm_1	
Nvec_NVE8342	turquoise	0.925	Nvec_NVE8342					
Nvec_vc1.1_XM_048732419.1	turquoise	0.925	Nvec_vc1.1_XM_048732419.1	Tnfsfm13/Tnfsf13/Eda			TNF/TNF	
Nvec_vc1.1_XM_001626716.3	turquoise	0.925	Nvec_vc1.1_XM_001626716.3					
Nvec_vc1.1_XM_048720622.1	turquoise	0.925	Nvec_vc1.1_XM_048720622.1					
Nvec_vc1.1_XM_048731970.1	turquoise	0.925	Nvec_vc1.1_XM_048731970.1				Peptidase_M2	
Nvec_vc1.1_XM_001640943.3	turquoise	0.925	Nvec_vc1.1_XM_001640943.3				PAN_1	
Nvec_vc1.1_XM_032383286.2	turquoise	0.925	Nvec_vc1.1_XM_032383286.2					
Nvec_vc1.1_XM_048728976.1	turquoise	0.924	Nvec_vc1.1_XM_048728976.1		Zic-C	zf-C2H2.HG4.5:like:ZIC1/ZIC2/ZIC3/ZIC4/ZIC5	zf_ZIC/zf-C2H2/zf-C2H2	tfs
Nvec_vc1.1_XM_048729050.1	turquoise	0.924	Nvec_vc1.1_XM_048729050.1				Astacin	
Nvec_vc1.1_XM_032366311.2	turquoise	0.924	Nvec_vc1.1_XM_032366311.2				Fibrinogen_C	
Nvec_vc1.1_XM_048729061.1	turquoise	0.923	Nvec_vc1.1_XM_048729061.1	Loxl2/Loxl4/Loxl3			SRCR/SRCR/SRCR/SRCR/Lysyl_oxidase/fn2	
Nvec_vc1.1_XM_032363884.2	turquoise	0.923	Nvec_vc1.1_XM_032363884.2					
Nvec_vc1.1_XM_032373008.2	turquoise	0.923	Nvec_vc1.1_XM_032373008.2					
Nvec_vc1.1_XM_032383747.2	turquoise	0.923	Nvec_vc1.1_XM_032383747.2	C2cd4c/C2cd4d			C2/C2	
Nvec_vc1.1_XM_032386206.2	turquoise	0.923	Nvec_vc1.1_XM_032386206.2					
Nvec_vc1.1_XM_032371254.2	turquoise	0.922	Nvec_vc1.1_XM_032371254.2	Phex//Mme			Peptidase_M13_N/Peptidase_M13	
Nvec_vc1.1_XM_048721934.1	turquoise	0.922	Nvec_vc1.1_XM_048721934.1				F5_F8_type_C/F5_F8_type_C/F5_F8_type_C/F5_F8_type_C/F5_F8_type_C/F5_F8_type_C/F5_F8_type_C/F5_F8_type_C/F5_F8_type_C/F5_F8_type_C/F5_F8_type_C/F5_F8_type_C	
Nvec_vc1.1_XM_032363926.2	turquoise	0.92	Nvec_vc1.1_XM_032363926.2				PH	
Nvec_vc1.1_XM_048734442.1	turquoise	0.92	Nvec_vc1.1_XM_048734442.1				Tctex-1	
Nvec_vc1.1_XM_001628569.3	turquoise	0.92	Nvec_vc1.1_XM_001628569.3				7tm_1	
Nvec_vc1.1_XM_048722128.1	turquoise	0.92	Nvec_vc1.1_XM_048722128.1				VWA	
Nvec_NVE4530	turquoise	0.919	Nvec_NVE4530					
Nvec_vc1.1_XM_048722808.1	turquoise	0.919	Nvec_vc1.1_XM_048722808.1				COesterase	
Nvec_vc1.1_XM_032363347.2	turquoise	0.917	Nvec_vc1.1_XM_032363347.2	Cyp2c37/Cyp2c40/Cyp2c39/Cyp2c68/Cyp2c50/Cyp2c55/Cyp2c54			p450	
Nvec_vc1.1_XM_032376614.2	turquoise	0.917	Nvec_vc1.1_XM_032376614.2				Ependymin	
Nvec_vc1.1_XM_001627988.3	turquoise	0.917	Nvec_vc1.1_XM_001627988.3					
Nvec_v1g197858	turquoise	0.916	Nvec_v1g197858					
Nvec_vc1.1_XM_001634938.2	turquoise	0.916	Nvec_vc1.1_XM_001634938.2		Nem64	HLH.HG1.93:like:SCX/TCF15	HLH	tfs
Nvec_vc1.1_XM_048724139.1	turquoise	0.915	Nvec_vc1.1_XM_048724139.1					
Nvec_vc1.1_XM_048728957.1	turquoise	0.915	Nvec_vc1.1_XM_048728957.1					
Nvec_vc1.1_XM_032364401.2	turquoise	0.915	Nvec_vc1.1_XM_032364401.2				Insulin	
Nvec_vc1.1_XM_032386907.2	turquoise	0.915	Nvec_vc1.1_XM_032386907.2				F5_F8_type_C	
Nvec_v1g239381	turquoise	0.915	Nvec_v1g239381					
Nvec_vc1.1_XM_048732201.1	turquoise	0.915	Nvec_vc1.1_XM_048732201.1	Fuca1			Alpha_L_fucos/Fucosidase_C	
Nvec_vc1.1_XM_032374008.2	turquoise	0.915	Nvec_vc1.1_XM_032374008.2			HLH.HG1.92:like:SCX/TCF15	HLH	tfs
Nvec_vc1.1_XM_001636198.3	turquoise	0.914	Nvec_vc1.1_XM_001636198.3	Cblif/Tcn2			Cobalamin_bind/DUF4430	
Nvec_vc1.1_XM_001630782.3	turquoise	0.914	Nvec_vc1.1_XM_001630782.3	Pon2/Pon3/Pon1			Arylesterase	
Nvec_vc1.1_XM_032382093.2	turquoise	0.913	Nvec_vc1.1_XM_032382093.2				Astacin	
Nvec_vc1.1_XM_048729187.1	turquoise	0.913	Nvec_vc1.1_XM_048729187.1				7tm_1	
Nvec_vc1.1_XM_032378171.2	turquoise	0.913	Nvec_vc1.1_XM_032378171.2	Loxl2/Loxl4/Loxl3			SRCR/SRCR/SRCR/SRCR/Lysyl_oxidase/fn2	
Nvec_vc1.1_XM_032363883.2	turquoise	0.912	Nvec_vc1.1_XM_032363883.2					
Nvec_vc1.1_XM_032369609.2	turquoise	0.912	Nvec_vc1.1_XM_032369609.2					
Nvec_v1g81388	turquoise	0.91	Nvec_v1g81388					
Nvec_vc1.1_XM_032386114.2	turquoise	0.91	Nvec_vc1.1_XM_032386114.2				7tm_1	
Nvec_vc1.1_XM_032370063.2	turquoise	0.91	Nvec_vc1.1_XM_032370063.2				CBM_2	
Nvec_vc1.1_XM_032374537.2	turquoise	0.909	Nvec_vc1.1_XM_032374537.2	Mmp23			PG_binding_1/Peptidase_M10/ShK/ShK	
Nvec_vc1.1_XM_048728985.1	turquoise	0.908	Nvec_vc1.1_XM_048728985.1				F5_F8_type_C/F5_F8_type_C/F5_F8_type_C/F5_F8_type_C/F5_F8_type_C/F5_F8_type_C/F5_F8_type_C/F5_F8_type_C/F5_F8_type_C/F5_F8_type_C/F5_F8_type_C/F5_F8_type_C/F5_F8_type_C/F5_F8_type_C/F5_F8_type_C/F5_F8_type_C/TSP_1/PKD/REJ/GPS/PLAT/PKD_channel	
Nvec_vc1.1_XM_032364300.2	turquoise	0.908	Nvec_vc1.1_XM_032364300.2				Ldl_recept_a/Ldl_recept_a/Ldl_recept_a	
Nvec_v1g138458	turquoise	0.908	Nvec_v1g138458					
Nvec_vc1.1_XM_048723215.1	turquoise	0.907	Nvec_vc1.1_XM_048723215.1				BAMBI	
Nvec_vc1.1_XM_048731531.1	turquoise	0.907	Nvec_vc1.1_XM_048731531.1				EGF/TLD/TLD	
Nvec_vc1.1_XM_048731389.1	turquoise	0.907	Nvec_vc1.1_XM_048731389.1	Cela2a/Ctrc/Cela3b/Cela1/Cela3a			Trypsin	
Nvec_vc1.1_XM_001635132.3	turquoise	0.907	Nvec_vc1.1_XM_001635132.3				7tm_1	
Nvec_vc1.1_XM_032380509.2	turquoise	0.907	Nvec_vc1.1_XM_032380509.2	Phex//Mme			Peptidase_M13_N/Peptidase_M13	
Nvec_vc1.1_XM_001639625.3	turquoise	0.907	Nvec_vc1.1_XM_001639625.3				Glyco_hydro_1	
Nvec_vc1.1_XM_001633175.3	turquoise	0.906	Nvec_vc1.1_XM_001633175.3				Lyase_N/Lyase_catalyt/Lyase_8	
Nvec_NVE19038	turquoise	0.906	Nvec_NVE19038					
Nvec_vc1.1_XM_048727420.1	turquoise	0.906	Nvec_vc1.1_XM_048727420.1				WAP	
Nvec_vc1.1_XM_032363628.2	turquoise	0.905	Nvec_vc1.1_XM_032363628.2				Trypsin	
Nvec_vc1.1_XM_001625399.3	turquoise	0.905	Nvec_vc1.1_XM_001625399.3				TIMP	
Nvec_vc1.1_XM_032367760.2	turquoise	0.904	Nvec_vc1.1_XM_032367760.2				Phosphodiest	
Nvec_vc1.1_XM_001638917.3	turquoise	0.904	Nvec_vc1.1_XM_001638917.3					
Nvec_vc1.1_XM_032385159.2	turquoise	0.904	Nvec_vc1.1_XM_032385159.2				VCBS/VCBS	
Nvec_vc1.1_XM_001631382.3	turquoise	0.904	Nvec_vc1.1_XM_001631382.3	Gp2/Umod/Oit3			PAN_1/EGF/EGF	
Nvec_vc1.1_XM_048734321.1	turquoise	0.904	Nvec_vc1.1_XM_048734321.1				Calx-beta/Calx-beta	
Nvec_vc1.1_XM_032381675.2	turquoise	0.903	Nvec_vc1.1_XM_032381675.2				PAN_1/EGF/Fibrinogen_C	
Nvec_vc1.1_XM_048727273.1	turquoise	0.903	Nvec_vc1.1_XM_048727273.1	Col6a2/Wfdc8			VWA/VWA/VWA/WAP/VWA/VWA/VWA/WAP/VWA	
Nvec_vc1.1_XM_001630097.3	turquoise	0.903	Nvec_vc1.1_XM_001630097.3				Collagen	
Nvec_vc1.1_XM_001621847.3	turquoise	0.903	Nvec_vc1.1_XM_001621847.3				Tctex-1	
Nvec_vc1.1_XM_048730173.1	turquoise	0.903	Nvec_vc1.1_XM_048730173.1					
Nvec_vc1.1_XM_048722263.1	turquoise	0.902	Nvec_vc1.1_XM_048722263.1					
Nvec_vc1.1_XM_032381571.2	turquoise	0.902	Nvec_vc1.1_XM_032381571.2				Carb_anhydrase	
Nvec_vc1.1_XM_001629900.3	turquoise	0.902	Nvec_vc1.1_XM_001629900.3				Astacin/F5_F8_type_C	
Nvec_vc1.1_XM_032361988.2	turquoise	0.901	Nvec_vc1.1_XM_032361988.2				7tm_1	
Nvec_vc1.1_XM_032364398.2	turquoise	0.9	Nvec_vc1.1_XM_032364398.2					
Nvec_vc1.1_XM_032374398.2	turquoise	0.899	Nvec_vc1.1_XM_032374398.2					
Nvec_vc1.1_XM_032378883.2	turquoise	0.899	Nvec_vc1.1_XM_032378883.2					
Nvec_vc1.1_XM_032385511.2	turquoise	0.899	Nvec_vc1.1_XM_032385511.2					
Nvec_vc1.1_XM_001632818.3	turquoise	0.899	Nvec_vc1.1_XM_001632818.3				CAP	
Nvec_vc1.1_XM_032384299.2	turquoise	0.899	Nvec_vc1.1_XM_032384299.2				14-3-3	
Nvec_vc1.1_XM_032381320.2	turquoise	0.898	Nvec_vc1.1_XM_032381320.2					
Nvec_vc1.1_XM_032371512.2	turquoise	0.897	Nvec_vc1.1_XM_032371512.2				Neur_chan_LBD/Neur_chan_memb	
Nvec_vc1.1_XM_032370154.2	turquoise	0.897	Nvec_vc1.1_XM_032370154.2				UPAR_LY6	
Nvec_vc1.1_XM_048728168.1	turquoise	0.896	Nvec_vc1.1_XM_048728168.1				EGF/EGF/EGF	
Nvec_vc1.1_XM_001628130.3	turquoise	0.896	Nvec_vc1.1_XM_001628130.3				Actin	
Nvec_vc1.1_XM_048731806.1	turquoise	0.895	Nvec_vc1.1_XM_048731806.1	Cela2a/Ctrc/Cela3b/Cela1/Cela3a			Trypsin	
Nvec_vc1.1_XM_032379464.2	turquoise	0.895	Nvec_vc1.1_XM_032379464.2					
Nvec_vc1.1_XM_001636692.3	turquoise	0.894	Nvec_vc1.1_XM_001636692.3				F5_F8_type_C/F5_F8_type_C	
Nvec_vc1.1_XM_032366085.2	turquoise	0.892	Nvec_vc1.1_XM_032366085.2	Emx1/Emx2		Homeodomains.HG1.44:EMX1/EMX2	Homeodomain	tfs
Nvec_NVE13148	turquoise	0.891	Nvec_NVE13148					
Nvec_vc1.1_XM_032376738.2	turquoise	0.891	Nvec_vc1.1_XM_032376738.2				fn3/Pkinase_Tyr	
Nvec_vc1.1_XM_048733757.1	turquoise	0.891	Nvec_vc1.1_XM_048733757.1				Ion_trans/cNMP_binding	
Nvec_NVE19279	turquoise	0.891	Nvec_NVE19279					
Nvec_vc1.1_XM_048733605.1	turquoise	0.89	Nvec_vc1.1_XM_048733605.1	Chil3/Chil5			Glyco_hydro_18	
Nvec_vc1.1_XM_048725341.1	turquoise	0.889	Nvec_vc1.1_XM_048725341.1					
Nvec_vc1.1_XM_032376651.2	turquoise	0.889	Nvec_vc1.1_XM_032376651.2				Zona_pellucida	
Nvec_vc1.1_XM_032376041.2	turquoise	0.889	Nvec_vc1.1_XM_032376041.2					
Nvec_vc1.1_XM_048723079.1	turquoise	0.888	Nvec_vc1.1_XM_048723079.1				TSP_1/TSP_1	
Nvec_vc1.1_XM_032382650.2	turquoise	0.888	Nvec_vc1.1_XM_032382650.2	Gas1			GDNF	
Nvec_NVE5413	turquoise	0.887	Nvec_NVE5413					
Nvec_vc1.1_XM_001624458.3	turquoise	0.887	Nvec_vc1.1_XM_001624458.3				PAN_1/EGF_3/Laminin_G_3	
Nvec_v1g85018	turquoise	0.887	Nvec_v1g85018				Fibrinogen_C	
Nvec_vc1.1_XM_048730567.1	turquoise	0.886	Nvec_vc1.1_XM_048730567.1				Lectin_C/Lectin_C/VWA	
Nvec_vc1.1_XM_032369992.2	turquoise	0.886	Nvec_vc1.1_XM_032369992.2				7tm_1	
Nvec_vc1.1_XM_032380856.2	turquoise	0.886	Nvec_vc1.1_XM_032380856.2					
Nvec_vc1.1_XM_001639796.3	turquoise	0.885	Nvec_vc1.1_XM_001639796.3				Neur_chan_LBD/Neur_chan_memb	
Nvec_vc1.1_XM_032380902.2	turquoise	0.885	Nvec_vc1.1_XM_032380902.2				Laminin_G_2/Laminin_G_2	
Nvec_vc1.1_XM_032383114.2	turquoise	0.884	Nvec_vc1.1_XM_032383114.2					
Nvec_vc1.1_XM_048720281.1	turquoise	0.883	Nvec_vc1.1_XM_048720281.1				Neur_chan_LBD/Neur_chan_memb	
Nvec_vc1.1_XM_032380124.2	turquoise	0.883	Nvec_vc1.1_XM_032380124.2					
Nvec_v1g184439	turquoise	0.882	Nvec_v1g184439				Robl_LC7	
Nvec_v1g61775	turquoise	0.882	Nvec_v1g61775				I-set/I-set/I-set	
Nvec_vc1.1_XM_032382256.2	turquoise	0.881	Nvec_vc1.1_XM_032382256.2					
Nvec_vc1.1_XM_048731586.1	turquoise	0.881	Nvec_vc1.1_XM_048731586.1				Calx-beta/Calx-beta	
Nvec_v1g244717	turquoise	0.881	Nvec_v1g244717					
Nvec_vc1.1_XM_001622271.3	turquoise	0.879	Nvec_vc1.1_XM_001622271.3		IRF1-2c	IRF.HG1.1:IRF1/IRF2/IRF3/IRF4/IRF5/IRF6/IRF7/IRF8/IRF9	IRF	tfs
Nvec_vc1.1_XM_032363600.2	turquoise	0.877	Nvec_vc1.1_XM_032363600.2	Adgrg1/Adgrg5			7tm_2	
Nvec_vc1.1_XM_032378033.1	turquoise	0.875	Nvec_vc1.1_XM_032378033.1					
Nvec_vc1.1_XM_032365458.2	turquoise	0.875	Nvec_vc1.1_XM_032365458.2					
Nvec_vc1.1_XM_048729232.1	turquoise	0.872	Nvec_vc1.1_XM_048729232.1				Neur_chan_LBD/Neur_chan_memb	
Nvec_NVE8059	turquoise	0.871	Nvec_NVE8059					
Nvec_vc1.1_XM_032385678.2	turquoise	0.871	Nvec_vc1.1_XM_032385678.2					
Nvec_vc1.1_XM_048733248.1	turquoise	0.87	Nvec_vc1.1_XM_048733248.1	Rdh9/Rdh16f2/Rdh16/Rdh19/Rdh1/Rdh7/Rdh16f1/Sdr9c7/Hsd17b6/Rdh5			adh_short	
Nvec_vc1.1_XM_032387380.2	turquoise	0.868	Nvec_vc1.1_XM_032387380.2				Amino_oxidase	
Nvec_vc1.1_XM_001628574.3	turquoise	0.866	Nvec_vc1.1_XM_001628574.3	Pgghg			DUF2152/Glyco_hydro_65m	
Nvec_vc1.1_XM_048724447.1	turquoise	0.866	Nvec_vc1.1_XM_048724447.1					
Nvec_vc1.1_XM_032387382.2	turquoise	0.866	Nvec_vc1.1_XM_032387382.2					
Nvec_vc1.1_XM_048727287.1	turquoise	0.866	Nvec_vc1.1_XM_048727287.1				PAN_1/EGF/Calx-beta/Calx-beta/Pentaxin	
Nvec_vc1.1_XM_048725193.1	turquoise	0.865	Nvec_vc1.1_XM_048725193.1					
Nvec_vc1.1_XM_032372007.2	turquoise	0.864	Nvec_vc1.1_XM_032372007.2				7tm_1	
Nvec_vc1.1_XM_032379343.2	turquoise	0.862	Nvec_vc1.1_XM_032379343.2				PG_binding_1/Peptidase_M10/ShK	
Nvec_vc1.1_XM_032376368.2	turquoise	0.862	Nvec_vc1.1_XM_032376368.2				7tm_1	
Nvec_vc1.1_XM_001631838.3	turquoise	0.86	Nvec_vc1.1_XM_001631838.3				Astacin/ShK/ShK/ShK/F5_F8_type_C	
Nvec_vc1.1_XM_048724371.1	turquoise	0.859	Nvec_vc1.1_XM_048724371.1				C2	
Nvec_vc1.1_XM_048728374.1	turquoise	0.859	Nvec_vc1.1_XM_048728374.1				PG_binding_1/Peptidase_M10	
Nvec_vc1.1_XM_048733506.1	turquoise	0.859	Nvec_vc1.1_XM_048733506.1					
Nvec_vc1.1_XM_032363451.2	turquoise	0.858	Nvec_vc1.1_XM_032363451.2					
Nvec_vc1.1_XM_032386759.2	turquoise	0.857	Nvec_vc1.1_XM_032386759.2					
Nvec_v1g202127	turquoise	0.856	Nvec_v1g202127	Satl1/Sat1				
Nvec_vc1.1_XM_001635811.3	turquoise	0.856	Nvec_vc1.1_XM_001635811.3					
Nvec_vc1.1_XM_032384481.2	turquoise	0.855	Nvec_vc1.1_XM_032384481.2	1700028K03Rik			DUF4580	
Nvec_vc1.1_XM_048734208.1	turquoise	0.851	Nvec_vc1.1_XM_048734208.1				IGFBP/Kazal_2	
Nvec_v1g133330	turquoise	0.851	Nvec_v1g133330					
Nvec_vc1.1_XM_001639702.3	turquoise	0.848	Nvec_vc1.1_XM_001639702.3				Octopine_DH	
Nvec_vc1.1_XM_032383470.2	turquoise	0.848	Nvec_vc1.1_XM_032383470.2				Neur_chan_LBD/Neur_chan_memb	
Nvec_vc1.1_XM_048725601.1	turquoise	0.846	Nvec_vc1.1_XM_048725601.1				Astacin/MAM/MAM/MAM/Trypsin	
Nvec_vc1.1_XM_032383353.2	turquoise	0.846	Nvec_vc1.1_XM_032383353.2				Gal_Lectin	
Nvec_vc1.1_XM_032375765.2	turquoise	0.846	Nvec_vc1.1_XM_032375765.2				PAN_1	
Nvec_vc1.1_XM_001637804.3	turquoise	0.845	Nvec_vc1.1_XM_001637804.3				Ion_trans_2	
Nvec_vc1.1_XM_032376323.2	turquoise	0.845	Nvec_vc1.1_XM_032376323.2				ANF_receptor/Pkinase_Tyr/HNOBA/Guanylate_cyc	
Nvec_vc1.1_XM_032364430.2	turquoise	0.843	Nvec_vc1.1_XM_032364430.2					
Nvec_vc1.1_XM_032364244.2	turquoise	0.843	Nvec_vc1.1_XM_032364244.2				COLFI	
Nvec_vc1.1_XM_001628444.3	turquoise	0.842	Nvec_vc1.1_XM_001628444.3	Gm2a			Gal_Lectin/E1_DerP2_DerF2	
Nvec_vc1.1_XM_048721704.1	turquoise	0.84	Nvec_vc1.1_XM_048721704.1				An_peroxidase	
Nvec_vc1.1_XM_048727419.1	turquoise	0.838	Nvec_vc1.1_XM_048727419.1				fn3/fn3/Ion_trans_2	
Nvec_vc1.1_XM_048729925.1	turquoise	0.838	Nvec_vc1.1_XM_048729925.1					
Nvec_vc1.1_XM_048725634.1	turquoise	0.838	Nvec_vc1.1_XM_048725634.1				Aerolysin	
Nvec_vc1.1_XM_048733628.1	turquoise	0.837	Nvec_vc1.1_XM_048733628.1					
Nvec_v1g226054	turquoise	0.835	Nvec_v1g226054					
Nvec_NVE14803	turquoise	0.834	Nvec_NVE14803					
Nvec_vc1.1_XM_001622820.3	turquoise	0.832	Nvec_vc1.1_XM_001622820.3				CAP	
Nvec_vc1.1_XM_032363259.2	turquoise	0.831	Nvec_vc1.1_XM_032363259.2				CHB_HEX/Glyco_hydro_20b/Glyco_hydro_20/CHB_HEX_C	
Nvec_vc1.1_XM_001628931.2	turquoise	0.827	Nvec_vc1.1_XM_001628931.2				DERM	
Nvec_vc1.1_XM_048723837.1	turquoise	0.824	Nvec_vc1.1_XM_048723837.1				Pentaxin/Laminin_G_3/Fibrinogen_C/Laminin_G_3/TLD/F5_F8_type_C/MAM/Laminin_G_3/Laminin_G_3/fn3/fn3/fn3/fn3/fn3/fn3/fn3/fn3/fn3/Ion_trans_2	
Nvec_vc1.1_XM_032384424.2	turquoise	0.823	Nvec_vc1.1_XM_032384424.2				VWA	
Nvec_vc1.1_XM_001633151.3	turquoise	0.823	Nvec_vc1.1_XM_001633151.3				PAN_1/F5_F8_type_C	
Nvec_vc1.1_XM_032384275.1	turquoise	0.822	Nvec_vc1.1_XM_032384275.1					
Nvec_NVE20288	turquoise	0.822	Nvec_NVE20288					
Nvec_vc1.1_XM_032384971.2	turquoise	0.819	Nvec_vc1.1_XM_032384971.2				LRR_8/7tm_1	
Nvec_vc1.1_XM_032378150.2	turquoise	0.818	Nvec_vc1.1_XM_032378150.2				F5_F8_type_C	
