gene	gene_module	membership_score	gene	gene_name	common_name	og	pfam	gene_list
Nvec_vc1.1_XM_032365054.2	turquoise	0.969	Nvec_vc1.1_XM_032365054.2				SRCR/SRCR	
Nvec_vc1.1_XM_032377867.2	turquoise	0.969	Nvec_vc1.1_XM_032377867.2				PA/Peptidase_M28/TFR_dimer	
Nvec_vc1.1_XM_048720971.1	turquoise	0.969	Nvec_vc1.1_XM_048720971.1				FH2	
Nvec_vc1.1_XM_001637567.3	turquoise	0.969	Nvec_vc1.1_XM_001637567.3				Ank_2	
Nvec_vc1.1_XM_001633193.3	turquoise	0.969	Nvec_vc1.1_XM_001633193.3					
Nvec_vc1.1_XM_032380043.2	turquoise	0.969	Nvec_vc1.1_XM_032380043.2					
Nvec_vc1.1_XM_048734115.1	turquoise	0.969	Nvec_vc1.1_XM_048734115.1				Collagen/Ig_3/Ig_3/Ig_3/I-set/I-set/TLD	
Nvec_vc1.1_XM_048724993.1	turquoise	0.968	Nvec_vc1.1_XM_048724993.1				Laminin_EGF/Laminin_EGF/Laminin_EGF/Laminin_EGF/Laminin_EGF/Laminin_EGF/Laminin_EGF/Laminin_EGF/Laminin_EGF	
Nvec_vc1.1_XM_048734469.1	turquoise	0.968	Nvec_vc1.1_XM_048734469.1				PAN_1	
Nvec_vc1.1_XM_032377838.2	turquoise	0.968	Nvec_vc1.1_XM_032377838.2				Somatomedin_B/7tm_2	
Nvec_vc1.1_XM_032385202.2	turquoise	0.968	Nvec_vc1.1_XM_032385202.2	Slc5a3			SSF	
Nvec_vc1.1_XM_048728239.1	turquoise	0.968	Nvec_vc1.1_XM_048728239.1				7tm_1	
Nvec_vc1.1_XM_048730994.1	turquoise	0.968	Nvec_vc1.1_XM_048730994.1	Hrh2/Htr6/Htr2c/Adra1d/Adrb2			7tm_1	
Nvec_vc1.1_XM_032370615.2	turquoise	0.968	Nvec_vc1.1_XM_032370615.2				7tm_1	
Nvec_vc1.1_XM_048733596.1	turquoise	0.968	Nvec_vc1.1_XM_048733596.1				ShK	
Nvec_vc1.1_XM_032372967.2	turquoise	0.968	Nvec_vc1.1_XM_032372967.2					
Nvec_vc1.1_XM_001629550.3	turquoise	0.968	Nvec_vc1.1_XM_001629550.3				fn2/MAM/Pkinase_Tyr	
Nvec_vc1.1_XM_001623818.3	turquoise	0.968	Nvec_vc1.1_XM_001623818.3				BTB_2/Ion_trans	
Nvec_vc1.1_XM_032365308.2	turquoise	0.968	Nvec_vc1.1_XM_032365308.2					
Nvec_vc1.1_XM_032383126.2	turquoise	0.967	Nvec_vc1.1_XM_032383126.2				CAP/Trefoil/CAP/Trefoil/Lectin_C/CAP	
Nvec_vc1.1_XM_001640400.3	turquoise	0.967	Nvec_vc1.1_XM_001640400.3				7tm_1	
Nvec_vc1.1_XM_032370634.2	turquoise	0.967	Nvec_vc1.1_XM_032370634.2				UPAR_LY6	
Nvec_vc1.1_XM_032377015.2	turquoise	0.967	Nvec_vc1.1_XM_032377015.2	Car10/Car11			Carb_anhydrase	
Nvec_NVE18973	turquoise	0.967	Nvec_NVE18973					
Nvec_vc1.1_XM_048727050.1	turquoise	0.967	Nvec_vc1.1_XM_048727050.1				ASC	
Nvec_vc1.1_XM_048720893.1	turquoise	0.967	Nvec_vc1.1_XM_048720893.1				GPS/7tm_2	
Nvec_NVE5061	turquoise	0.967	Nvec_NVE5061					
Nvec_vc1.1_XM_032382217.2	turquoise	0.967	Nvec_vc1.1_XM_032382217.2					
Nvec_NVE15383	turquoise	0.967	Nvec_NVE15383					
Nvec_vc1.1_XM_048733522.1	turquoise	0.967	Nvec_vc1.1_XM_048733522.1				EGF	
Nvec_vc1.1_XM_001640822.3	turquoise	0.966	Nvec_vc1.1_XM_001640822.3	Lmo3/Lmo1			LIM/LIM	
Nvec_vc1.1_XM_032362600.2	turquoise	0.966	Nvec_vc1.1_XM_032362600.2				Collagen/Fibrinogen_C	
Nvec_vc1.1_XM_048733120.1	turquoise	0.966	Nvec_vc1.1_XM_048733120.1				Ig_3/Ig_3	
Nvec_vc1.1_XM_032376069.2	turquoise	0.966	Nvec_vc1.1_XM_032376069.2					
Nvec_vc1.1_XM_048728616.1	turquoise	0.966	Nvec_vc1.1_XM_048728616.1				7tm_1	
Nvec_vc1.1_XM_048729154.1	turquoise	0.966	Nvec_vc1.1_XM_048729154.1				7tm_1	
Nvec_vc1.1_XM_048731005.1	turquoise	0.965	Nvec_vc1.1_XM_048731005.1				Somatomedin_B/7tm_2	
Nvec_vc1.1_XM_048729798.1	turquoise	0.965	Nvec_vc1.1_XM_048729798.1				WSC/WSC/WSC	
Nvec_vc1.1_XM_032385896.2	turquoise	0.965	Nvec_vc1.1_XM_032385896.2	Jund/Junb/Jun	Cnido-Jun	bZIP.HG1.6:JUN/JUNB/JUND	Jun/bZIP_1	tfs
Nvec_vc1.1_XM_032386100.2	turquoise	0.965	Nvec_vc1.1_XM_032386100.2				LRR_8/7tm_1	
Nvec_vc1.1_XM_048726628.1	turquoise	0.965	Nvec_vc1.1_XM_048726628.1				Ig_3/Ig_3/Ig_3/Sushi	
Nvec_vc1.1_XM_048724490.1	turquoise	0.965	Nvec_vc1.1_XM_048724490.1					
Nvec_vc1.1_XM_032378982.2	turquoise	0.965	Nvec_vc1.1_XM_032378982.2				Somatomedin_B/7tm_2	
Nvec_vc1.1_XM_032381965.2	turquoise	0.965	Nvec_vc1.1_XM_032381965.2					
Nvec_vc1.1_XM_048728223.1	turquoise	0.965	Nvec_vc1.1_XM_048728223.1				CUB/MAM/CUB/MAM/CUB/CUB	
Nvec_vc1.1_XM_048722624.1	turquoise	0.964	Nvec_vc1.1_XM_048722624.1					
Nvec_vc1.1_XM_048723817.1	turquoise	0.964	Nvec_vc1.1_XM_048723817.1	Abcg3/Abcg2			ABC_tran/ABC2_membrane_7/ABC2_membrane	
Nvec_vc1.1_XM_048723097.1	turquoise	0.964	Nvec_vc1.1_XM_048723097.1				VWA	
Nvec_vc1.1_XM_032376374.2	turquoise	0.964	Nvec_vc1.1_XM_032376374.2					
Nvec_vc1.1_XM_001641334.3	turquoise	0.964	Nvec_vc1.1_XM_001641334.3					
Nvec_vc1.1_XM_048729411.1	turquoise	0.964	Nvec_vc1.1_XM_048729411.1	Slc23a4/Slc23a2/Slc23a1			Xan_ur_permease	
Nvec_vc1.1_XM_048720596.1	turquoise	0.964	Nvec_vc1.1_XM_048720596.1				DDE_Tnp_1_7	
Nvec_vc1.1_XM_048731936.1	turquoise	0.964	Nvec_vc1.1_XM_048731936.1				VWA/VWA/VWA/VWA/VWA/VWA/F5_F8_type_C	
Nvec_vc1.1_XM_032363196.2	turquoise	0.963	Nvec_vc1.1_XM_032363196.2	Slc16a13/Slc16a4/Slc16a5/Slc16a11/Slc16a1/Slc16a3/Slc16a7/Slc16a9/Slc16a12/Slc16a14/Slc16a6/Slc16a8			MFS_1	
Nvec_vc1.1_XM_001632822.3	turquoise	0.963	Nvec_vc1.1_XM_001632822.3				F5_F8_type_C	
Nvec_vc1.1_XM_001639684.3	turquoise	0.963	Nvec_vc1.1_XM_001639684.3				BTB_2/Ion_trans	
Nvec_vc1.1_XM_048728897.1	turquoise	0.963	Nvec_vc1.1_XM_048728897.1				BTB_2/Ion_trans	
Nvec_vc1.1_XM_032383925.2	turquoise	0.963	Nvec_vc1.1_XM_032383925.2	Hlx		Homeodomains.HG1.21:BARX1/BARX2/BSX/DBX1/DBX2/HLX	Homeodomain	tfs
Nvec_NVE1325	turquoise	0.962	Nvec_NVE1325					
Nvec_vc1.1_XM_032364977.2	turquoise	0.962	Nvec_vc1.1_XM_032364977.2				Astacin/TSP_1/Lectin_C	
Nvec_vc1.1_XM_048725068.1	turquoise	0.962	Nvec_vc1.1_XM_048725068.1					
Nvec_vc1.1_XM_032382597.2	turquoise	0.962	Nvec_vc1.1_XM_032382597.2					
Nvec_vc1.1_XM_001623880.3	turquoise	0.962	Nvec_vc1.1_XM_001623880.3	Neurl2			Neuralized/SOCS_box	
Nvec_vc1.1_XM_048719339.1	turquoise	0.961	Nvec_vc1.1_XM_048719339.1				DUF1759/Peptidase_A17/Integrase_H2C2	
Nvec_vc1.1_XM_001635274.3	turquoise	0.961	Nvec_vc1.1_XM_001635274.3	Chit1/Chia1/Chil3/Ovgp1/Chil4/Chi3l1/Chil6/Chil5			Glyco_hydro_18	
Nvec_vc1.1_XM_048726552.1	turquoise	0.961	Nvec_vc1.1_XM_048726552.1				Phospholip_A2_2	
Nvec_vc1.1_XM_001629468.3	turquoise	0.961	Nvec_vc1.1_XM_001629468.3				Cation_efflux	
Nvec_vc1.1_XM_032380947.2	turquoise	0.961	Nvec_vc1.1_XM_032380947.2				PAN_1/Fibrinogen_C	
Nvec_vc1.1_XM_048729426.1	turquoise	0.96	Nvec_vc1.1_XM_048729426.1					
Nvec_vc1.1_XM_001639041.3	turquoise	0.96	Nvec_vc1.1_XM_001639041.3	Acsf2			AMP-binding/AMP-binding_C	
Nvec_vc1.1_XM_048727193.1	turquoise	0.96	Nvec_vc1.1_XM_048727193.1	Gas2l1/Gas2l2			CH/GAS2	
Nvec_vc1.1_XM_032384392.2	turquoise	0.96	Nvec_vc1.1_XM_032384392.2				Defensin_beta_2/Defensin_beta_2/Defensin_beta_2/Defensin_beta_2/Defensin_beta_2	
Nvec_vc1.1_XM_032376564.2	turquoise	0.96	Nvec_vc1.1_XM_032376564.2				Fibrinogen_C	
Nvec_vc1.1_XM_001628635.3	turquoise	0.96	Nvec_vc1.1_XM_001628635.3	Pax7/Pax3	PAX3/7	Homeodomains.HG2.28:PAX3/PAX7	PAX/Homeodomain	tfs
Nvec_vc1.1_XM_048731694.1	turquoise	0.96	Nvec_vc1.1_XM_048731694.1				Laminin_G_3/PAN_1	
Nvec_vc1.1_XM_048720298.1	turquoise	0.96	Nvec_vc1.1_XM_048720298.1	Pamr1			PAN_1/Gal_Lectin	
Nvec_vc1.1_XM_032377075.2	turquoise	0.96	Nvec_vc1.1_XM_032377075.2					
Nvec_vc1.1_XM_001641767.3	turquoise	0.96	Nvec_vc1.1_XM_001641767.3				PAN_1/MAM	
Nvec_vc1.1_XM_048733585.1	turquoise	0.96	Nvec_vc1.1_XM_048733585.1				Peptidase_M13_N/Peptidase_M13	
Nvec_vc1.1_XM_048722860.1	turquoise	0.959	Nvec_vc1.1_XM_048722860.1	Naalad2/Folh1/Naaladl1			PA/Peptidase_M28/TFR_dimer	
Nvec_vc1.1_XM_001638571.3	turquoise	0.959	Nvec_vc1.1_XM_001638571.3	Slc5a7			SSF	
Nvec_vc1.1_XM_001636155.3	turquoise	0.959	Nvec_vc1.1_XM_001636155.3	Sox17/Sox18/Sox7	NvSoxF1	HMGbox_Sox.HG1.16:like:PINX1/SOX7/SOX17/SOX18	HMG_box	tfs
Nvec_vc1.1_XM_048728751.1	turquoise	0.959	Nvec_vc1.1_XM_048728751.1	Gad2			Pyridoxal_deC	
Nvec_vc1.1_XM_001640112.3	turquoise	0.959	Nvec_vc1.1_XM_001640112.3	Rnf207/Nhlrc1/Pml			zf-RING_UBOX	
Nvec_vc1.1_XM_032366338.2	turquoise	0.959	Nvec_vc1.1_XM_032366338.2					
Nvec_vc1.1_XM_032367227.2	turquoise	0.958	Nvec_vc1.1_XM_032367227.2				MFS_1	
Nvec_vc1.1_XM_032365329.2	turquoise	0.958	Nvec_vc1.1_XM_032365329.2				7tm_1	
Nvec_vc1.1_XM_048723104.1	turquoise	0.958	Nvec_vc1.1_XM_048723104.1	Cd248			F5_F8_type_C/F5_F8_type_C/F5_F8_type_C/Lectin_C	
Nvec_vc1.1_XM_048732017.1	turquoise	0.958	Nvec_vc1.1_XM_048732017.1				Astacin	
Nvec_vc1.1_XM_001629589.3	turquoise	0.957	Nvec_vc1.1_XM_001629589.3				EF-hand_7	
Nvec_v1g133355	turquoise	0.957	Nvec_v1g133355					
Nvec_vc1.1_XM_048728951.1	turquoise	0.957	Nvec_vc1.1_XM_048728951.1				CUB/CUB	
Nvec_vc1.1_XM_001634946.3	turquoise	0.957	Nvec_vc1.1_XM_001634946.3			Homeodomains.HG3.31:SIX1/SIX2	SIX1_SD/Homeodomain	tfs
Nvec_vc1.1_XM_001639166.3	turquoise	0.957	Nvec_vc1.1_XM_001639166.3	Cela2a/Cela3b/Cela1/Cela3a/Ctrc			Trypsin	
Nvec_vc1.1_XM_032363889.2	turquoise	0.957	Nvec_vc1.1_XM_032363889.2				Ank_2/Ank_2/Ank_2/Ank_2/Ank_4/Ank_5/Ank/Ank_2/Ank_2/Ank_4/Ank_2/Ank_2	
Nvec_vc1.1_XM_048725449.1	turquoise	0.957	Nvec_vc1.1_XM_048725449.1					
Nvec_vc1.1_XM_001632305.3	turquoise	0.956	Nvec_vc1.1_XM_001632305.3	Chac1			ChaC	
Nvec_vc1.1_XM_032380050.2	turquoise	0.956	Nvec_vc1.1_XM_032380050.2					
Nvec_v1g15493	turquoise	0.956	Nvec_v1g15493				7tm_1	
Nvec_vc1.1_XM_001623206.3	turquoise	0.956	Nvec_vc1.1_XM_001623206.3				CAP/Lectin_C/SEA	
Nvec_vc1.1_XM_048728010.1	turquoise	0.956	Nvec_vc1.1_XM_048728010.1				F5_F8_type_C/F5_F8_type_C/F5_F8_type_C/F5_F8_type_C/F5_F8_type_C/fn3/F5_F8_type_C/F5_F8_type_C/F5_F8_type_C/F5_F8_type_C/F5_F8_type_C/F5_F8_type_C/fn3/F5_F8_type_C/F5_F8_type_C/F5_F8_type_C/F5_F8_type_C/F5_F8_type_C/F5_F8_type_C/fn3/I-set/I-set/I-set/Ig_3/Ig_3/Ig_3/Ig_3/Ig_3/I-set/I-set/fn3/fn3/fn3/PTP_tm/Y_phosphatase/Y_phosphatase	
Nvec_vc1.1_XM_001627083.3	turquoise	0.956	Nvec_vc1.1_XM_001627083.3				GILT	
Nvec_vc1.1_XM_032369277.2	turquoise	0.955	Nvec_vc1.1_XM_032369277.2				F5_F8_type_C	
Nvec_vc1.1_XM_032382854.2	turquoise	0.955	Nvec_vc1.1_XM_032382854.2				FERM_N/FERM_M/FERM_C	
Nvec_vc1.1_XM_048727445.1	turquoise	0.955	Nvec_vc1.1_XM_048727445.1				7tm_1	
Nvec_vc1.1_XM_048719784.1	turquoise	0.955	Nvec_vc1.1_XM_048719784.1				MFS_2/MFS_2	
Nvec_vc1.1_XM_001623648.3	turquoise	0.955	Nvec_vc1.1_XM_001623648.3				Polysacc_deac_1	
Nvec_vc1.1_XM_048725437.1	turquoise	0.955	Nvec_vc1.1_XM_048725437.1				PLAT/Trypsin	
Nvec_vc1.1_XM_032364076.2	turquoise	0.955	Nvec_vc1.1_XM_032364076.2				7tm_1	
Nvec_vc1.1_XM_032387196.2	turquoise	0.955	Nvec_vc1.1_XM_032387196.2				zf-RING_UBOX/zf-B_box/Filamin	
Nvec_vc1.1_XM_048722835.1	turquoise	0.955	Nvec_vc1.1_XM_048722835.1				HEPN_DZIP3/Roc/COR/Death	
Nvec_NVE11975	turquoise	0.955	Nvec_NVE11975					
Nvec_vc1.1_XM_048724199.1	turquoise	0.954	Nvec_vc1.1_XM_048724199.1					
Nvec_vc1.1_XM_032382271.2	turquoise	0.954	Nvec_vc1.1_XM_032382271.2					
Nvec_vc1.1_XM_048724044.1	turquoise	0.954	Nvec_vc1.1_XM_048724044.1				Astacin/ShK/ShK/ShK/F5_F8_type_C	
Nvec_vc1.1_XM_048731906.1	turquoise	0.954	Nvec_vc1.1_XM_048731906.1	Gpr15			7tm_1	
Nvec_vc1.1_XM_001639469.3	turquoise	0.954	Nvec_vc1.1_XM_001639469.3	Chrm1			7tm_1/7tm_1	
Nvec_vc1.1_XM_048732869.1	turquoise	0.954	Nvec_vc1.1_XM_048732869.1				Sulfatase	
Nvec_vc1.1_XM_001632977.3	turquoise	0.953	Nvec_vc1.1_XM_001632977.3				7tm_1	
Nvec_vc1.1_XM_001628040.3	turquoise	0.953	Nvec_vc1.1_XM_001628040.3				CAP	
Nvec_v1g197133	turquoise	0.953	Nvec_v1g197133				MTS	
Nvec_vc1.1_XM_032375510.1	turquoise	0.953	Nvec_vc1.1_XM_032375510.1				Ank_2	
Nvec_vc1.1_XM_001632878.3	turquoise	0.952	Nvec_vc1.1_XM_001632878.3	Zcchc24			zf-CCHC_2/zf-3CxxC_2	
Nvec_vc1.1_XM_048730610.1	turquoise	0.952	Nvec_vc1.1_XM_048730610.1				F5_F8_type_C/F5_F8_type_C/F5_F8_type_C/Lectin_C/I-set	
Nvec_vc1.1_XM_032375488.2	turquoise	0.952	Nvec_vc1.1_XM_032375488.2				LicD	
Nvec_vc1.1_XM_032379681.2	turquoise	0.952	Nvec_vc1.1_XM_032379681.2	Cela2a/Cela3b/Cela3a/Cela1/Ctrc			Trypsin	
Nvec_NVE2341	turquoise	0.952	Nvec_NVE2341					
Nvec_vc1.1_XM_032367209.2	turquoise	0.951	Nvec_vc1.1_XM_032367209.2					
Nvec_vc1.1_XM_032371535.2	turquoise	0.951	Nvec_vc1.1_XM_032371535.2					
Nvec_vc1.1_XM_032366242.2	turquoise	0.951	Nvec_vc1.1_XM_032366242.2			bZIP.HG2.12:like:DBP/HLF/TEF	bZIP_2	tfs
Nvec_vc1.1_XM_001631884.3	turquoise	0.951	Nvec_vc1.1_XM_001631884.3				Laminin_G_1/EGF	
Nvec_vc1.1_XM_032364394.2	turquoise	0.951	Nvec_vc1.1_XM_032364394.2					
Nvec_vc1.1_XM_032370016.2	turquoise	0.951	Nvec_vc1.1_XM_032370016.2				ASC	
Nvec_vc1.1_XM_032381960.2	turquoise	0.951	Nvec_vc1.1_XM_032381960.2				7tm_1	
Nvec_vc1.1_XM_032378587.2	turquoise	0.951	Nvec_vc1.1_XM_032378587.2				CLN3	
Nvec_vc1.1_XM_001641727.3	turquoise	0.951	Nvec_vc1.1_XM_001641727.3				Glt_symporter	
Nvec_NVE19274	turquoise	0.951	Nvec_NVE19274					
Nvec_vc1.1_XM_048730332.1	turquoise	0.95	Nvec_vc1.1_XM_048730332.1				CBM_14	
Nvec_vc1.1_XM_032384089.2	turquoise	0.95	Nvec_vc1.1_XM_032384089.2					
Nvec_vc1.1_XM_032379665.2	turquoise	0.95	Nvec_vc1.1_XM_032379665.2				Somatomedin_B/7tm_2	
Nvec_vc1.1_XM_001630927.3	turquoise	0.95	Nvec_vc1.1_XM_001630927.3					
Nvec_vc1.1_XM_048721144.1	turquoise	0.95	Nvec_vc1.1_XM_048721144.1		Nvilp2		Insulin	
Nvec_vc1.1_XM_048732632.1	turquoise	0.95	Nvec_vc1.1_XM_048732632.1				Peptidase_M10/ShK	
Nvec_vc1.1_XM_001627458.3	turquoise	0.95	Nvec_vc1.1_XM_001627458.3	Tie1/Tek			LRR_8/LRR_8/LRR_8/EGF_CA/EGF_CA/Pkinase_Tyr	
Nvec_v1g219290	turquoise	0.949	Nvec_v1g219290				7tm_1	
Nvec_vc1.1_XM_048728593.1	turquoise	0.949	Nvec_vc1.1_XM_048728593.1				CUB/CUB/TSP_1/TSP_1/TSP_1/TSP_1/TSP_1/TSP_1/TSP_1/TSP_1/TSP_1/TSP_1/TSP_1/TSP_1/TSP_1/TSP_1/TSP_1/TSP_1/TSP_1/TSP_1/TSP_1/TSP_1	
Nvec_vc1.1_XM_048720444.1	turquoise	0.949	Nvec_vc1.1_XM_048720444.1					
Nvec_vc1.1_XM_048727400.1	turquoise	0.949	Nvec_vc1.1_XM_048727400.1				OATP	
Nvec_vc1.1_XM_048731828.1	turquoise	0.949	Nvec_vc1.1_XM_048731828.1				EGF_3/EGF_3	
Nvec_vc1.1_XM_032377282.2	turquoise	0.948	Nvec_vc1.1_XM_032377282.2				7tm_1	
Nvec_vc1.1_XM_048732016.1	turquoise	0.948	Nvec_vc1.1_XM_048732016.1				Astacin	
Nvec_vc1.1_XM_032385591.2	turquoise	0.948	Nvec_vc1.1_XM_032385591.2				COesterase	
Nvec_vc1.1_XM_001625971.3	turquoise	0.948	Nvec_vc1.1_XM_001625971.3				zf-MYND	
Nvec_vc1.1_XM_032374050.2	turquoise	0.947	Nvec_vc1.1_XM_032374050.2				Ctr	
Nvec_vc1.1_XM_032370778.2	turquoise	0.947	Nvec_vc1.1_XM_032370778.2				ShK/ShK/ShK	
Nvec_vc1.1_XM_032363169.2	turquoise	0.947	Nvec_vc1.1_XM_032363169.2				7tm_1	
Nvec_vc1.1_XM_048727284.1	turquoise	0.947	Nvec_vc1.1_XM_048727284.1				PAN_1/Pentaxin/Pentaxin/Pentaxin/Pentaxin	
Nvec_vc1.1_XM_048721340.1	turquoise	0.947	Nvec_vc1.1_XM_048721340.1				EGF/EGF	
Nvec_vc1.1_XM_032376569.1	turquoise	0.947	Nvec_vc1.1_XM_032376569.1				DSL/DSL/DSL/DSL	
Nvec_vc1.1_XM_032375499.2	turquoise	0.947	Nvec_vc1.1_XM_032375499.2				PAN_1/F5_F8_type_C	
Nvec_vc1.1_XM_001637272.3	turquoise	0.946	Nvec_vc1.1_XM_001637272.3			zf-C2H2.HG95.1:NA	HNF-1_N/zf-C2H2/zf-C2H2/zf-C2H2/zf-H2C2_2	tfs
Nvec_NVE10246	turquoise	0.946	Nvec_NVE10246					
Nvec_vc1.1_XM_048729314.1	turquoise	0.946	Nvec_vc1.1_XM_048729314.1				PAN_1/Pentaxin/Pentaxin/Pentaxin	
Nvec_vc1.1_XM_032381543.2	turquoise	0.946	Nvec_vc1.1_XM_032381543.2				7tm_1	
Nvec_vc1.1_XM_032376955.2	turquoise	0.945	Nvec_vc1.1_XM_032376955.2				7tm_1	
Nvec_vc1.1_XM_001635087.3	turquoise	0.945	Nvec_vc1.1_XM_001635087.3				7tm_1	
Nvec_vc1.1_XM_032375424.2	turquoise	0.945	Nvec_vc1.1_XM_032375424.2				PAN_1	
Nvec_vc1.1_XM_001636911.3	turquoise	0.944	Nvec_vc1.1_XM_001636911.3				7tm_1	
Nvec_NVE15635	turquoise	0.944	Nvec_NVE15635				WAP	
Nvec_vc1.1_XM_032378023.1	turquoise	0.943	Nvec_vc1.1_XM_032378023.1					
Nvec_vc1.1_XM_032364214.2	turquoise	0.943	Nvec_vc1.1_XM_032364214.2				LRR_8/7tm_1	
Nvec_vc1.1_XM_001626875.3	turquoise	0.943	Nvec_vc1.1_XM_001626875.3	Acnat1/Acot5/Acnat2/Acot1/Acot4/Acot3/Acot6/Baat/Acot2/Gm49366			Bile_Hydr_Trans/BAAT_C	
Nvec_vc1.1_XM_032364814.2	turquoise	0.943	Nvec_vc1.1_XM_032364814.2			zf-C2H2.HG1.35:FEZF1/FEZF2/GFI1/GFI1B	zf-C2H2/zf-C2H2/zf-C2H2/zf-C2H2	tfs
Nvec_vc1.1_XM_001639229.3	turquoise	0.943	Nvec_vc1.1_XM_001639229.3	Rnf207/Trim80/Trim25/Trim62/Pml			zf-C3HC4/zf-B_box/Filamin/NHL/NHL/NHL	
Nvec_vc1.1_XM_048734135.1	turquoise	0.943	Nvec_vc1.1_XM_048734135.1				hEGF/EGF/EGF/EGF/Laminin_G_3	
Nvec_vc1.1_XM_001639468.3	turquoise	0.942	Nvec_vc1.1_XM_001639468.3				PAN_1	
Nvec_v1g157235	turquoise	0.942	Nvec_v1g157235					
Nvec_vc1.1_XM_032381065.2	turquoise	0.942	Nvec_vc1.1_XM_032381065.2				Ank_2/Ank_2/Ank_4/Ank_2/Ank_2/Ion_trans	
Nvec_vc1.1_XM_001635475.3	turquoise	0.941	Nvec_vc1.1_XM_001635475.3				TSP_1/VWA	
Nvec_vc1.1_XM_048723336.1	turquoise	0.941	Nvec_vc1.1_XM_048723336.1				zf-B_box/DUF3583/Filamin/NHL/NHL/NHL/NHL/NHL/NHL	
Nvec_vc1.1_XM_032384615.2	turquoise	0.941	Nvec_vc1.1_XM_032384615.2				Laminin_G_3/Lectin_C	
Nvec_NVE18732	turquoise	0.94	Nvec_NVE18732					
Nvec_NVE16763	turquoise	0.94	Nvec_NVE16763					
Nvec_vc1.1_XM_032377018.2	turquoise	0.94	Nvec_vc1.1_XM_032377018.2				CBM_14/CBM_14	
Nvec_vc1.1_XM_032381984.2	turquoise	0.939	Nvec_vc1.1_XM_032381984.2				7tm_1	
Nvec_vc1.1_XM_032367673.2	turquoise	0.939	Nvec_vc1.1_XM_032367673.2				CAP	
Nvec_vc1.1_XM_001624477.3	turquoise	0.939	Nvec_vc1.1_XM_001624477.3				7tm_1	
Nvec_vc1.1_XM_001638629.3	turquoise	0.939	Nvec_vc1.1_XM_001638629.3	Chrm4			7tm_1	
Nvec_vc1.1_XM_048720657.1	turquoise	0.939	Nvec_vc1.1_XM_048720657.1					
Nvec_vc1.1_XM_048728947.1	turquoise	0.938	Nvec_vc1.1_XM_048728947.1				LRR_8/7tm_1	
Nvec_vc1.1_XM_001642036.3	turquoise	0.938	Nvec_vc1.1_XM_001642036.3				7tm_1	
Nvec_vc1.1_XM_032374093.2	turquoise	0.938	Nvec_vc1.1_XM_032374093.2				Collagen/Ig_3/I-set/Ig_3/Sushi/Sushi/TLD	
Nvec_vc1.1_XM_048728940.1	turquoise	0.938	Nvec_vc1.1_XM_048728940.1					
Nvec_vc1.1_XM_048732880.1	turquoise	0.937	Nvec_vc1.1_XM_048732880.1	Vcam1			Ig_3/I-set/Ig_3/Ig_3/Ig_3/Ig_3/Ig_3/Ig_3	
Nvec_vc1.1_XM_032384014.2	turquoise	0.937	Nvec_vc1.1_XM_032384014.2				GDA1_CD39	
Nvec_NVE16581	turquoise	0.937	Nvec_NVE16581				Promethin	
Nvec_vc1.1_XM_048730594.1	turquoise	0.937	Nvec_vc1.1_XM_048730594.1	Capn3/Capn9/Capn11/Capn2/Capn8/Capn1			Peptidase_C2/Calpain_III	
Nvec_vc1.1_XM_032381769.2	turquoise	0.937	Nvec_vc1.1_XM_032381769.2				Phosphodiest	
Nvec_vc1.1_XM_032380853.2	turquoise	0.937	Nvec_vc1.1_XM_032380853.2				Lectin_C	
Nvec_vc1.1_XM_032364155.2	turquoise	0.937	Nvec_vc1.1_XM_032364155.2				EGF_CA/EGF_CA/EGF_CA/FXa_inhibition/cEGF/cEGF/Sushi/EGF/Ig_3/Ephrin_rec_like/fn3/fn3	
Nvec_NVE5428	turquoise	0.936	Nvec_NVE5428					
Nvec_vc1.1_XM_032379671.2	turquoise	0.936	Nvec_vc1.1_XM_032379671.2				PAN_1	
Nvec_vc1.1_XM_032383485.2	turquoise	0.936	Nvec_vc1.1_XM_032383485.2				Neur_chan_LBD/Neur_chan_memb	
Nvec_vc1.1_XM_032366999.2	turquoise	0.936	Nvec_vc1.1_XM_032366999.2				Kazal_2/SPARC_Ca_bdg	
Nvec_vc1.1_XM_032374852.2	turquoise	0.935	Nvec_vc1.1_XM_032374852.2				EGF/F5_F8_type_C/F5_F8_type_C	
Nvec_NVE20592	turquoise	0.935	Nvec_NVE20592					
Nvec_vc1.1_XM_032366691.2	turquoise	0.934	Nvec_vc1.1_XM_032366691.2				Ras	
Nvec_vc1.1_XM_001619925.3	turquoise	0.934	Nvec_vc1.1_XM_001619925.3				7tm_1	
Nvec_vc1.1_XM_032378797.2	turquoise	0.934	Nvec_vc1.1_XM_032378797.2				Neur_chan_LBD/Neur_chan_memb	
Nvec_vc1.1_XM_032372316.2	turquoise	0.934	Nvec_vc1.1_XM_032372316.2					
Nvec_vc1.1_XM_048724464.1	turquoise	0.934	Nvec_vc1.1_XM_048724464.1					
Nvec_vc1.1_XM_032381270.2	turquoise	0.934	Nvec_vc1.1_XM_032381270.2	Scrt2/Scrt1		zf-C2H2.HG7.4:SCRT1/SCRT2	zf-C2H2/zf-C2H2/zf-C2H2/zf-C2H2	tfs
Nvec_vc1.1_XM_001628582.3	turquoise	0.933	Nvec_vc1.1_XM_001628582.3				F5_F8_type_C	
