gene	cell_type	stage	time	lvl	rpm_delta	rpm_delta_diff
Nvec_vc1.1_XM_001628087.3	ectoderm.epidermis	D|2d planula	D|2d planula	3	0.0122709235427124	0.0101515887812106
Nvec_vc1.1_XM_032362396.2	neuronal	D|2d planula	D|2d planula	3	0.0109786203877101	0.00127112237020824
Nvec_vc1.1_XM_032370984.2	ectoderm.epidermis	D|2d planula	D|2d planula	3	0.00472008468830244	0.00737731824070619
Nvec_vc1.1_XM_032364331.2	neuronal	D|2d planula	D|2d planula	3	0.012073380474051	0.00629751446121804
Nvec_vc1.1_XM_032373089.2	cnidocyte	D|2d planula	D|2d planula	3	0.00225516060243157	0.00967138565929784
Nvec_vc1.1_XM_032378152.2	NPC	D|2d planula	D|2d planula	3	0.00535368026500605	0.00653830370656485
Nvec_vc1.1_XM_048724012.1	cnidocyte.mature	D|2d planula	D|2d planula	3	0.0114981954190735	0.00475806133356358
Nvec_vc1.1_XM_032374029.2	ectoderm.epidermis	D|2d planula	D|2d planula	3	0.00339225187892222	0.00793480658034856
Nvec_vc1.1_XM_032379723.2	neuronal	D|2d planula	D|2d planula	3	0.011304823824718	0.00765179312418943
Nvec_vc1.1_XM_001634199.3	neuronal	D|2d planula	D|2d planula	3	0.0112954225439095	0.00868712123400697
Nvec_vc1.1_XM_032375228.2	cnidocyte.mature	D|2d planula	D|2d planula	3	0.0112805840807924	0.00714535149848217
Nvec_vc1.1_XM_032362379.2	cnidocyte	D|2d planula	D|2d planula	3	0.011155957060689	0.0044101396283521
Nvec_vc1.1_XM_048727456.1	gastrodermis	D|2d planula	D|2d planula	3	0.00372526898792623	0.00736124673464702
Nvec_vc1.1_XM_032374843.2	cnidocyte	D|2d planula	D|2d planula	3	0.00799194139957177	0.00297595862493202
Nvec_vc1.1_XM_048731064.1	neuronal	D|2d planula	D|2d planula	3	0.00504043317746397	0.00585917609048434
Nvec_vc1.1_XM_032378021.2	gastrodermis	D|2d planula	D|2d planula	3	0.00492031844869419	0.00587483966019272
Nvec_vc1.1_XM_032380735.2	secretory	D|2d planula	D|2d planula	3	0.00505664413866874	0.00557404174500702
Nvec_vc1.1_XM_001631093.3	ectoderm.epidermis	D|2d planula	D|2d planula	3	0.00542463510101793	0.00514150522203773
Nvec_vc1.1_XM_001635015.3	gastrodermis	D|2d planula	D|2d planula	3	0.00884689800510232	0.00169107716148696
Nvec_vc1.1_XM_048730161.1	neuronal	D|2d planula	D|2d planula	3	0.000773285511388475	0.00970823630698702
Nvec_vc1.1_XM_001636859.3	gastrodermis	D|2d planula	D|2d planula	3	0.0104773839907488	0.00473054982101783
Nvec_vc1.1_XM_001623084.3	ectoderm.embryonic	D|2d planula	D|2d planula	3	0.0104578607975945	0.00739577304851494
Nvec_vc1.1_XM_032379723.2	secretory	D|2d planula	D|2d planula	3	0.00953602316988534	0.000487864621949056
Nvec_vc1.1_XM_048723046.1	gastrodermis	D|2d planula	D|2d planula	3	0.00878761481209787	0.000917678747463475
Nvec_vc1.1_XM_032381020.2	secretory	D|2d planula	D|2d planula	3	0.00936173018069404	0.00658709974252454
Nvec_vc1.1_XM_032377390.2	gland.mucous	D|2d planula	D|2d planula	3	0.0092545924796074	0.0008309664873942
Nvec_vc1.1_XM_032379688.2	cnidocyte	D|2d planula	D|2d planula	3	0.0064453616132011	0.00273445511243768
Nvec_vc1.1_XM_001634199.3	cnidocyte	D|2d planula	D|2d planula	3	0.00612318231393129	0.00303338548338599
Nvec_vc1.1_XM_001628087.3	secretory	D|2d planula	D|2d planula	3	0.00143422023899948	0.00761135095250692
Nvec_vc1.1_XM_032373618.2	ectoderm.epidermis	D|2d planula	D|2d planula	3	0.00596740876750057	0.00289231327928323
Nvec_vc1.1_XM_001634199.3	cnidocyte.mature	D|2d planula	D|2d planula	3	0.00877661616420126	0.0036318462583392
Nvec_vc1.1_XM_032362875.2	gastrodermis	D|2d planula	D|2d planula	3	0.00859034453393378	0.00859034453393378
Nvec_vc1.1_XM_048731064.1	secretory	D|2d planula	D|2d planula	3	0.00850357127396533	0.0025444942903664
Nvec_vc1.1_XM_032366225.2	secretory	D|2d planula	D|2d planula	3	0.0040234356007196	0.00443511494614741
Nvec_vc1.1_XM_032364331.2	ectoderm.embryonic	D|2d planula	D|2d planula	3	0.00836869941392686	0.00314575213075532
Nvec_vc1.1_XM_048731064.1	ectoderm.epidermis	D|2d planula	D|2d planula	3	0.00836264203157969	0.00220962702436213
Nvec_vc1.1_XM_032364331.2	gastrodermis	D|2d planula	D|2d planula	3	0.00831410704182697	0.00168097391609668
Nvec_vc1.1_XM_032361849.2	cnidocyte.mature	D|2d planula	D|2d planula	3	0.007412217843067	0.000739286860671363
Nvec_vc1.1_XM_032377897.2	cnidocyte.mature	D|2d planula	D|2d planula	3	0.00809279585927742	0.00295695573545488
Nvec_vc1.1_XM_032363992.2	secretory	D|2d planula	D|2d planula	3	0.00773927617474613	0.00712153148805002
Nvec_vc1.1_XM_001639701.3	gastrodermis	D|2d planula	D|2d planula	3	0.00176064401166858	0.00596504719210762
Nvec_vc1.1_XM_048720727.1	ectoderm.epidermis	D|2d planula	D|2d planula	3	0.00195446981868258	0.00576570816995136
Nvec_vc1.1_XM_001641129.3	gastrodermis	D|2d planula	D|2d planula	3	0.000383703417088078	0.00730735780427115
Nvec_vc1.1_XM_032375602.2	ectoderm.epidermis	D|2d planula	D|2d planula	3	0.00768185298065115	0.000731298177284189
Nvec_vc1.1_XM_032370011.2	neuronal	D|2d planula	D|2d planula	3	0.00496842077468449	0.00264814578748853
Nvec_vc1.1_XM_001631763.3	ectoderm.epidermis	D|2d planula	D|2d planula	3	0.00747528859358151	0.00675668846115201
Nvec_vc1.1_XM_032372078.2	gastrodermis	D|2d planula	D|2d planula	3	0.00700602327224714	0.00329703715370244
Nvec_vc1.1_XM_001631763.3	neuronal	D|2d planula	D|2d planula	3	0.00693244899979994	0.00206091889439148
Nvec_vc1.1_XM_001631763.3	secretory	D|2d planula	D|2d planula	3	0.00316719330988813	0.00349126164303727
Nvec_vc1.1_XM_032363992.2	ectoderm.pharyngeal	D|2d planula	D|2d planula	3	0.00260974706659896	0.00401145480885876
Nvec_vc1.1_XM_048731064.1	gastrodermis	D|2d planula	D|2d planula	3	0.00631090869171087	0.00199713173907177
Nvec_vc1.1_XM_032379688.2	cnidocyte.mature	D|2d planula	D|2d planula	3	0.00565968098554028	0.000564490666193128
Nvec_vc1.1_XM_032364331.2	NPC	D|2d planula	D|2d planula	3	0.0038848641581251	0.0023296659199421
Nvec_vc1.1_XM_001631093.3	gastrodermis	D|2d planula	D|2d planula	3	0.00136457579949396	0.00462317140048961
Nvec_vc1.1_XM_032376206.2	ectoderm.epidermis	D|2d planula	D|2d planula	3	0.00453259396482945	0.00133088422050795
Nvec_vc1.1_XM_001636862.3	gastrodermis	D|2d planula	D|2d planula	3	0.00099805750624145	0.00484123315159376
Nvec_vc1.1_XM_032374029.2	secretory	D|2d planula	D|2d planula	3	0.00574903153069056	0.00234123456000973
Nvec_vc1.1_XM_032372264.2	mesendoderm.embryonic	D|2d planula	D|2d planula	3	0.00568226513005801	0.00568226513005801
Nvec_vc1.1_XM_032374029.2	ectoderm.embryonic	D|2d planula	D|2d planula	3	0.00562023282064705	0.00361058040597676
Nvec_vc1.1_XM_001628087.3	gastrodermis	D|2d planula	D|2d planula	3	0.00287389006776134	0.00273082352819199
Nvec_vc1.1_XM_032366609.2	ectoderm.epidermis	D|2d planula	D|2d planula	3	0.00556442627909415	0.00328541386333224
Nvec_vc1.1_XM_001637272.3	cnidocyte.mature	D|2d planula	D|2d planula	3	0.0016737636542366	0.0038483456210126
Nvec_vc1.1_XM_048731064.1	NPC	D|2d planula	D|2d planula	3	0.0054998261022321	0.00263908355862111
Nvec_vc1.1_XM_048730283.1	secretory	D|2d planula	D|2d planula	3	0.00522901862841704	0.000267517512370717
Nvec_vc1.1_XM_032374843.2	neuronal	D|2d planula	D|2d planula	3	0.0036856797015884	0.00142082950043397
Nvec_vc1.1_XM_032364561.2	ectoderm.epidermis	D|2d planula	D|2d planula	3	0.00493900178316061	0.000893285002768415
Nvec_vc1.1_XM_032383641.2	gastrodermis	D|2d planula	D|2d planula	3	0.00168684371216963	0.00324772702553959
Nvec_vc1.1_XM_001647471.3	ectoderm.epidermis	D|2d planula	D|2d planula	3	0.00413743073543396	0.00058145813913076
Nvec_vc1.1_XM_048724012.1	secretory	D|2d planula	D|2d planula	3	0	0.0045506896504019
Nvec_vc1.1_XM_032384063.2	gastrodermis	D|2d planula	D|2d planula	3	0.00120873967897902	0.0032706046812069
Nvec_vc1.1_XM_032379723.2	cnidocyte.mature	D|2d planula	D|2d planula	3	0.00439196051001056	0.00181743453816714
Nvec_vc1.1_XM_032380374.2	NPC	D|2d planula	D|2d planula	3	0.0013259145313545	0.00306280943455697
Nvec_v1g241767	neuronal	D|2d planula	D|2d planula	3	0.00296979225109184	0.0013756467742329
Nvec_vc1.1_XM_032364773.2	ectoderm.epidermis	D|2d planula	D|2d planula	3	0.00428961515325191	0.00423471233340825
Nvec_vc1.1_XM_001623084.3	cnidocyte	D|2d planula	D|2d planula	3	0.00424882499251705	0.00010878205967263
Nvec_vc1.1_XM_032364331.2	secretory	D|2d planula	D|2d planula	3	0.00339477606269447	0.00062980008402929
Nvec_vc1.1_XM_001633819.3	gastrodermis	D|2d planula	D|2d planula	3	0.00284054274788487	0.00118019203600836
Nvec_vc1.1_XM_001639701.3	cnidocyte.mature	D|2d planula	D|2d planula	3	0.00182104589777294	0.00218430432687112
Nvec_vc1.1_XM_032369367.2	ectoderm.epidermis	D|2d planula	D|2d planula	3	0.00298008197652448	0.00100023127453479
Nvec_vc1.1_XM_032372717.2	ectoderm.epidermis	D|2d planula	D|2d planula	3	0.00392513291799663	0.00231752303964519
Nvec_vc1.1_XM_032366609.2	gastrodermis	D|2d planula	D|2d planula	3	0	0.00391327487004632
Nvec_vc1.1_XM_001631093.3	NPC	D|2d planula	D|2d planula	3	0.00383363698336912	0.00112466135253327
Nvec_vc1.1_XM_001623084.3	gland.mucous	D|2d planula	D|2d planula	3	0.00271463552156611	0.000991698558930257
Nvec_vc1.1_XM_032364784.2	cnidocyte.mature	D|2d planula	D|2d planula	3	0.0033150939392569	0.000330644004678877
Nvec_vc1.1_XM_032381908.2	neuronal	D|2d planula	D|2d planula	3	0.00335779285080393	0.000609411538647341
Nvec_vc1.1_XM_032375349.2	gastrodermis	D|2d planula	D|2d planula	3	0.00335705281795175	0.00335705281795175
Nvec_vc1.1_XM_032369367.2	gastrodermis	D|2d planula	D|2d planula	3	0	0.00333363666697
Nvec_vc1.1_XM_048730161.1	secretory	D|2d planula	D|2d planula	3	0.00326146991225717	0.00285844096161387
Nvec_vc1.1_XM_001637272.3	NPC	D|2d planula	D|2d planula	3	0.000387503381515358	0.00282506387300153
Nvec_vc1.1_XM_032380374.2	gastrodermis	D|2d planula	D|2d planula	3	0.00143659912566137	0.00171529335087518
Nvec_vc1.1_XM_048730161.1	ectoderm.epidermis	D|2d planula	D|2d planula	3	0.000577335193528172	0.00251613715908901
Nvec_vc1.1_XM_048730161.1	gland.mucous	D|2d planula	D|2d planula	3	0.00177939257736967	0.000928940992243459
Nvec_vc1.1_XM_032387167.2	ectoderm.pharyngeal	D|2d planula	D|2d planula	3	0.00259494081522397	0.00140968896648103
Nvec_vc1.1_XM_001631093.3	neuronal	D|2d planula	D|2d planula	3	0.00181644553078065	0.000540321736430471
Nvec_vc1.1_XM_032380374.2	ectoderm.epidermis	D|2d planula	D|2d planula	3	0.000793187691454933	0.00143343844352108
Nvec_vc1.1_XM_001637272.3	neuronal	D|2d planula	D|2d planula	3	0.00215411809740013	0.000661852792594064
Nvec_vc1.1_XM_001623084.3	cnidocyte.mature	D|2d planula	D|2d planula	3	0.00183330298413182	0.00018285172353184
Nvec_vc1.1_XM_001639701.3	ectoderm.epidermis	D|2d planula	D|2d planula	3	0.00174978394561083	0.000197782228762254
Nvec_vc1.1_XM_048730161.1	NPC	D|2d planula	D|2d planula	3	0.000765082996126527	0.00114869389933613
Nvec_vc1.1_XM_032387167.2	gastrodermis	D|2d planula	D|2d planula	3	0.00085666531459546	0.00102285480465853
Nvec_vc1.1_XM_032374029.2	NPC	D|2d planula	D|2d planula	3	0.00183902840798993	0.000765550859879565
Nvec_vc1.1_XM_001637272.3	secretory	D|2d planula	D|2d planula	3	0.00181707564894223	0.00115464309662029
Nvec_vc1.1_XM_032364773.2	gastrodermis	D|2d planula	D|2d planula	3	0.000202323690381902	0.00157326563345608
Nvec_vc1.1_XM_032366733.2	gastrodermis	D|2d planula	D|2d planula	3	0.00108054114029692	0.000643606310622333
Nvec_vc1.1_XM_032386947.2	gastrodermis	D|2d planula	D|2d planula	3	0.00167557167116624	0.000788524650697377
Nvec_vc1.1_XM_032380374.2	gland.mucous	D|2d planula	D|2d planula	3	0.000733400097442885	0.000399625912511208
Nvec_vc1.1_XM_001637733.3	gastrodermis	D|2d planula	D|2d planula	3	0	0
Nvec_vc1.1_XM_032366085.2	gastrodermis	D|2d planula	D|2d planula	3	0	0
Nvec_vc1.1_XM_032373496.2	secretory	D|2d planula	D|2d planula	3	0	0
Nvec_vc1.1_XM_048727456.1	cnidocyte.mature	D|2d planula	D|2d planula	3	0	0
Nvec_vc1.1_XM_032362387.2	cnidocyte	D|3d planula	D|3d planula	4	0.602137055986845	0.0404941804874638
Nvec_vc1.1_XM_001640853.3	mesendoderm.embryonic	D|3d planula	D|3d planula	4	0.552730241569932	0.00271648608268926
Nvec_vc1.1_XM_001625998.3	gastrodermis	D|3d planula	D|3d planula	4	0.529245522193809	0.00582228999529511
Nvec_vc1.1_XM_001640853.3	gland.mucous	D|3d planula	D|3d planula	4	0.407263270912894	0.01891631852646
Nvec_vc1.1_XM_032362713.2	mesendoderm.embryonic	D|3d planula	D|3d planula	4	0.402994476918795	0.0313932684595801
Nvec_vc1.1_XM_048729186.1	ectoderm.epidermis	D|3d planula	D|3d planula	4	0.323932490052971	0.0208876727223991
Nvec_vc1.1_XM_032384221.2	mesendoderm.embryonic	D|3d planula	D|3d planula	4	0.292801770354884	0.0232770084087124
Nvec_vc1.1_XM_048728967.1	secretory	D|3d planula	D|3d planula	4	0.284132346620716	0.00654767807466505
Nvec_vc1.1_XM_001631543.3	NPC	D|3d planula	D|3d planula	4	0.236823973640627	0.0450823371234992
Nvec_vc1.1_XM_001635172.3	ectoderm.epidermis	D|3d planula	D|3d planula	4	0.278035834602057	0.0485506701151963
Nvec_vc1.1_XM_032367802.2	secretory	D|3d planula	D|3d planula	4	0.265330016648882	0.0108458460295759
Nvec_vc1.1_XM_001633273.3	ectoderm.epidermis	D|3d planula	D|3d planula	4	0.263593720096264	0.0413591119007346
Nvec_vc1.1_XM_001640853.3	NPC	D|3d planula	D|3d planula	4	0.250708927815377	0.0061337962915024
Nvec_vc1.1_XM_001631543.3	ectoderm.epidermis	D|3d planula	D|3d planula	4	0.250050176315551	0.0143160495378974
Nvec_vc1.1_XM_001631543.3	ectoderm.pharyngeal	D|3d planula	D|3d planula	4	0.217912261500491	0.0208834401869921
Nvec_vc1.1_XM_001641552.3	gastrodermis	D|3d planula	D|3d planula	4	0.204381862997766	0.0252313692292187
Nvec_vc1.1_XM_032383907.2	gland.mucous	D|3d planula	D|3d planula	4	0.189759600837422	0.029876800963975
Nvec_vc1.1_XM_032377759.2	NPC	D|3d planula	D|3d planula	4	0.156249270809239	0.0279112254644395
Nvec_vc1.1_XM_001633273.3	mesendoderm.embryonic	D|3d planula	D|3d planula	4	0.133750210927566	0.0494593630731896
Nvec_vc1.1_XM_032367802.2	cnidocyte.mature	D|3d planula	D|3d planula	4	0.15905372307803	0.0172007884618866
Nvec_vc1.1_XM_048729186.1	NPC	D|3d planula	D|3d planula	4	0.15405006895604	0.0369781536657649
Nvec_vc1.1_XM_001635172.3	ectoderm.pharyngeal	D|3d planula	D|3d planula	4	0.142722604091093	0.0067404822978363
Nvec_vc1.1_XM_032365977.2	neuronal	D|3d planula	D|3d planula	4	0.121556423874779	0.0205990719542473
Nvec_vc1.1_XM_032383907.2	secretory	D|3d planula	D|3d planula	4	0.108503754189489	0.0302548403691061
Nvec_vc1.1_XM_032367802.2	ectoderm.embryonic	D|3d planula	D|3d planula	4	0.0946835239498907	0.043635505961541
Nvec_vc1.1_XM_032383907.2	NPC	D|3d planula	D|3d planula	4	0.110890078889299	0.0191413347474738
Nvec_vc1.1_XM_001637208.3	cnidocyte.mature	D|3d planula	D|3d planula	4	0.123220591988347	0.0399503936588586
Nvec_vc1.1_XM_001627792.3	gland.mucous	D|3d planula	D|3d planula	4	0.093147448489355	0.0282643062623496
Nvec_vc1.1_XM_048728028.1	cnidocyte.mature	D|3d planula	D|3d planula	4	0.120900282494522	0.0168452093559278
Nvec_vc1.1_XM_048728967.1	NPC	D|3d planula	D|3d planula	4	0.0757296117902926	0.044485112428321
Nvec_vc1.1_XM_001634460.3	ectoderm.embryonic	D|3d planula	D|3d planula	4	0.117771547026111	0.00655568395890289
Nvec_vc1.1_XM_048720219.1	cnidocyte.mature	D|3d planula	D|3d planula	4	0.0966308032606949	0.0204155081409395
Nvec_vc1.1_XM_032367802.2	NPC	D|3d planula	D|3d planula	4	0.0962181802967579	0.0142588745172164
Nvec_vc1.1_XM_048728967.1	cnidocyte	D|3d planula	D|3d planula	4	0.0667255095519695	0.0377809717874431
Nvec_vc1.1_XM_001635041.3	neuronal	D|3d planula	D|3d planula	4	0.0729151305157312	0.0280740603914027
Nvec_vc1.1_XM_001637208.3	gland.mucous	D|3d planula	D|3d planula	4	0.0454782413511734	0.0498627781686238
Nvec_vc1.1_XM_032364887.2	NPC	D|3d planula	D|3d planula	4	0.0751663114774677	0.0185384695815232
Nvec_vc1.1_XM_001635041.3	ectoderm.embryonic	D|3d planula	D|3d planula	4	0.0928300508988841	0.0105063110107937
Nvec_vc1.1_XM_032383907.2	ectoderm.epidermis	D|3d planula	D|3d planula	4	0.0921626580739055	0.00171229350334801
Nvec_vc1.1_XM_048733302.1	cnidocyte.mature	D|3d planula	D|3d planula	4	0.0897679702642399	0.0117394021479412
Nvec_vc1.1_XM_048732532.1	ectoderm.pharyngeal	D|3d planula	D|3d planula	4	0.0871573421104934	0.0115905228272897
Nvec_vc1.1_XM_001628635.3	cnidocyte	D|3d planula	D|3d planula	4	0.0412876895087932	0.0440374369616913
Nvec_vc1.1_XM_032362934.2	NPC	D|3d planula	D|3d planula	4	0.0829220599090604	0.0015493202629394
Nvec_vc1.1_XM_048732532.1	secretory	D|3d planula	D|3d planula	4	0.0792592096540705	0.00190911413481019
Nvec_vc1.1_XM_048732532.1	ectoderm.epidermis	D|3d planula	D|3d planula	4	0.0757786965070371	0.0451739652056095
Nvec_vc1.1_XM_032372575.2	ectoderm.pharyngeal	D|3d planula	D|3d planula	4	0.0723664143850053	0.0459260748942414
Nvec_vc1.1_XM_032383907.2	ectoderm.pharyngeal	D|3d planula	D|3d planula	4	0.0718941174027243	0.0115157320597421
Nvec_vc1.1_XM_048728051.1	NPC	D|3d planula	D|3d planula	4	0.0693390512260179	0.0450916187052041
Nvec_vc1.1_XM_032361906.2	secretory	D|3d planula	D|3d planula	4	0.0544431137165363	0.0133561763180709
Nvec_vc1.1_XM_048724711.1	gastrodermis	D|3d planula	D|3d planula	4	0.0640268972511281	0.0320137111632931
Nvec_vc1.1_XM_032383907.2	gastrodermis	D|3d planula	D|3d planula	4	0.0476487954698799	0.015605523522188
Nvec_vc1.1_XM_032375635.2	neuronal	D|3d planula	D|3d planula	4	0.0595878020077276	0.0360312184663698
Nvec_vc1.1_XM_032378648.2	cnidocyte.mature	D|3d planula	D|3d planula	4	0.0566817136530108	0.0187768407160328
Nvec_vc1.1_XM_032383868.2	ectoderm.pharyngeal	D|3d planula	D|3d planula	4	0.0415502186853615	0.0142003576006211
Nvec_vc1.1_XM_032370011.2	gastrodermis	D|3d planula	D|3d planula	4	0.0545808856022503	0.0434779669620432
Nvec_vc1.1_XM_032365212.2	cnidocyte	D|3d planula	D|3d planula	4	0.0504093137254902	0.0303883261000122
Nvec_vc1.1_XM_032380975.2	cnidocyte.mature	D|3d planula	D|3d planula	4	0.0236917498836193	0.0254046746168879
Nvec_vc1.1_XM_032365212.2	ectoderm.epidermis	D|3d planula	D|3d planula	4	0.0486797508142089	0.0461623726182512
Nvec_vc1.1_XM_001640743.3	ectoderm.embryonic	D|3d planula	D|3d planula	4	0.00836018733491978	0.0383020936408598
Nvec_vc1.1_XM_001640743.3	neuronal	D|3d planula	D|3d planula	4	0.0419365548622269	0.0159084858508478
Nvec_vc1.1_XM_048719714.1	ectoderm.epidermis	D|3d planula	D|3d planula	4	0.0141019086571234	0.0272865431216292
Nvec_vc1.1_XM_048732532.1	cnidocyte	D|3d planula	D|3d planula	4	0.0220916009555822	0.0190228034491805
Nvec_vc1.1_XM_032379400.2	ectoderm.embryonic	D|3d planula	D|3d planula	4	0.0138191978402364	0.0263119368750503
Nvec_vc1.1_XM_048720727.1	ectoderm.pharyngeal	D|3d planula	D|3d planula	4	0.0387238880204633	0.0325447496984678
Nvec_vc1.1_XM_001637733.3	secretory	D|3d planula	D|3d planula	4	0.0369765559058102	0.00818234763060364
Nvec_vc1.1_XM_001635041.3	cnidocyte.mature	D|3d planula	D|3d planula	4	0.0348728024921724	0.000737682533092553
Nvec_vc1.1_XM_001629218.3	cnidocyte	D|3d planula	D|3d planula	4	0.0341721741518412	0.0131586167150009
Nvec_vc1.1_XM_032361906.2	cnidocyte.mature	D|3d planula	D|3d planula	4	0.0312996606966456	0.0184224471912976
Nvec_vc1.1_XM_032383868.2	NPC	D|3d planula	D|3d planula	4	0.00712925783220498	0.0212966500901058
Nvec_vc1.1_XM_048727456.1	neuronal	D|3d planula	D|3d planula	4	0.0262450768783308	0.0166990298859406
Nvec_vc1.1_XM_001640743.3	gastrodermis	D|3d planula	D|3d planula	4	0.0236117774975855	0.0209977746501136
Nvec_vc1.1_XM_048730161.1	ectoderm.embryonic	D|3d planula	D|3d planula	4	0.00911302196414449	0.0122581135787924
Nvec_vc1.1_XM_048727456.1	ectoderm.epidermis	D|3d planula	D|3d planula	4	0.019498786856512	0.00168050811200356
Nvec_v1g210540	gastrodermis	D|3d planula	D|3d planula	4	0.0199063855382831	0.00359118458227125
Nvec_vc1.1_XM_048728051.1	neuronal	D|3d planula	D|3d planula	4	0.0190214376837318	0.00906246904592217
Nvec_vc1.1_XM_001631763.3	gland.mucous	D|3d planula	D|3d planula	4	0.0188120903557836	0.0129140734417278
Nvec_vc1.1_XM_032364121.2	ectoderm.epidermis	D|3d planula	D|3d planula	4	0.0187728512115015	0.00588700068886123
Nvec_vc1.1_XM_032361849.2	NPC	D|3d planula	D|3d planula	4	0.0172542021264305	0.00116437128839823
Nvec_vc1.1_XM_001640743.3	ectoderm.epidermis	D|3d planula	D|3d planula	4	0.00735956732158895	0.0094696003432066
Nvec_vc1.1_XM_032372717.2	gastrodermis	D|3d planula	D|3d planula	4	0.0166228580268138	0.014782581570725
Nvec_v1g241767	gastrodermis	D|3d planula	D|3d planula	4	0.0143179801167314	0.00372902981873614
Nvec_vc1.1_XM_032366211.2	gastrodermis	D|3d planula	D|3d planula	4	0.0125740420684081	0.00164331497730415
Nvec_vc1.1_XM_001625998.3	ectoderm.epidermis	D|3d planula	D|3d planula	4	0.00956193492870097	0.00168839728612213
Nvec_vc1.1_XM_001631763.3	gastrodermis	D|3d planula	D|3d planula	4	0.0111664777634962	0.00906790608809446
Nvec_vc1.1_XM_001625898.3	ectoderm.epidermis	D|3d planula	D|3d planula	4	0.00399680058051323	0.00548687828705974
Nvec_vc1.1_XM_048730283.1	gastrodermis	D|3d planula	D|3d planula	4	0.00863579061476712	0.00740312406122136
Nvec_vc1.1_XM_032384063.2	cnidocyte.mature	D|3d planula	D|3d planula	4	0.00584477264370634	0.00205947414141137
Nvec_vc1.1_XM_048730283.1	ectoderm.pharyngeal	D|3d planula	D|3d planula	4	0.0076414115482914	0.00656757004923346
Nvec_vc1.1_XM_001632824.3	ectoderm.epidermis	D|3d planula	D|3d planula	4	0.00709796954607736	0.00574185622453088
Nvec_vc1.1_XM_001635015.3	ectoderm.epidermis	D|3d planula	D|3d planula	4	0.00290147498480222	0.00153665950937412
Nvec_vc1.1_XM_032366085.2	ectoderm.epidermis	D|3d planula	D|3d planula	4	0.00284522457017345	0.000892237349343817
